timestamp,open,high,low,close,volume
2023-01-02 13:30:00,19922.86138858304,19926.448461456926,19909.966604236877,19922.890568352006,174.6587364892257
2023-01-02 14:00:00,19923.169193391994,19936.117977907878,19919.11988759823,19923.069372988837,767.9260378745768
2023-01-02 14:30:00,19919.40506447002,19933.71730505901,19904.5013662008,19919.27094489737,1061.0010767132417
2023-01-02 15:00:00,19919.13252215735,19933.71007703005,19911.169577917826,19922.138266192414,407.15069329014244
2023-01-02 15:30:00,19899.29770872921,19912.006299670367,19883.256128763504,19901.57381758198,719.1706052937062
2023-01-02 16:00:00,19898.52727876784,19908.45376676621,19879.953342925077,19899.299745134114,1080.5473586854825
2023-01-02 16:30:00,19902.468316142957,19910.70070236801,19894.642825942363,19902.725587478828,711.0435443077105
2023-01-02 17:00:00,19916.728493450588,19935.419199912172,19913.904761744852,19917.046949949174,946.2880198483499
2023-01-02 17:30:00,19910.84732329264,19912.08881101461,19901.793322508114,19911.960288340604,1086.2929881638715
2023-01-02 18:00:00,19902.607531017802,19904.883380288677,19898.40455224715,19904.024190678036,1015.3172023767125
2023-01-02 18:30:00,19898.958607955312,19908.646266642347,19890.26555825156,19897.46636396931,997.3643032344582
2023-01-02 19:00:00,19909.306934841625,19914.560240145398,19900.401181064437,19907.556348593927,837.2869371170976
2023-01-02 19:30:00,19910.492387692284,19919.402153867977,19902.228106635128,19911.11961696105,536.1986478722758
2023-01-02 20:00:00,19905.915336236794,19925.89691795942,19895.96863571773,19905.389976321017,621.5929587217096
2023-01-02 20:30:00,19910.361792102613,19926.575315883296,19898.52404403562,19911.703948924427,214.58559960513583
2023-01-02 21:00:00,19912.645223827876,19929.591556512616,19911.96711800072,19913.555201724852,369.1525616711845
2023-01-02 21:30:00,19921.604523891798,19929.101338583096,19916.60143980075,19921.45715142826,364.9993212785429
2023-01-02 22:00:00,19915.697316635775,19919.500525159532,19911.30423212817,19915.035866406517,546.1618521566348
2023-01-02 22:30:00,19911.550358901306,19926.79250425988,19897.22376170011,19911.48838116163,813.5912918575517
2023-01-02 23:00:00,19907.63145200689,19923.66313524725,19890.86506980353,19907.824259079855,258.73189253883777
2023-01-02 23:30:00,19892.023312070032,19903.874432800272,19878.361334730616,19893.19044029171,696.936646432235
2023-01-03 00:00:00,19895.00165101797,19913.75649694438,19876.34439040278,19896.48626685502,1017.4072120991976
2023-01-03 00:30:00,19898.90806972285,19917.794724509138,19896.903268780607,19899.22251569443,439.6480006239351
2023-01-03 01:00:00,19898.729266891958,19907.919767508283,19889.204269196653,19899.93041271974,479.9904934202927
2023-01-03 01:30:00,19898.167345755057,19900.60681596152,19878.166077181715,19896.584392416684,252.0817934810269
2023-01-03 02:00:00,19880.90283578273,19892.342037326427,19875.618007890065,19880.720771188986,759.3487278534809
2023-01-03 02:30:00,19878.784427401348,19897.583986431262,19861.74697980571,19879.755799390306,642.585298626502
2023-01-03 03:00:00,19874.496410182583,19880.224713986143,19863.131363390825,19876.932819588266,851.3215873404979
2023-01-03 03:30:00,19865.369374780734,19878.69539057492,19846.772270646077,19867.92598763358,1066.0652051725128
2023-01-03 04:00:00,19862.055698837663,19878.610220265004,19857.310107938647,19864.720348607847,830.9657565400729
2023-01-03 04:30:00,19868.135553713048,19873.04963143866,19860.427710389886,19869.1167297081,278.3238068442312
2023-01-03 05:00:00,19887.12349189375,19899.4020970203,19884.356784578104,19888.132158723027,864.587762378639
2023-01-03 05:30:00,19888.86718778442,19895.668832811556,19886.185890054672,19890.793374260375,929.3008153666165
2023-01-03 06:00:00,19892.855997710365,19909.038388781133,19874.73415065843,19892.97330206262,865.1316167090088
2023-01-03 06:30:00,19890.75164942934,19905.50480885586,19883.063834926634,19891.13515324374,1058.0705404909063
2023-01-03 07:00:00,19872.294916502622,19888.547353838327,19859.612714625226,19872.97622950615,256.2774500363953
2023-01-03 07:30:00,19870.36298543118,19875.750534426097,19856.711841619785,19872.20170644858,415.6401800424571
2023-01-03 08:00:00,19872.747916052886,19873.050682747376,19863.594323912028,19872.610912528566,442.7246212065915
2023-01-03 08:30:00,19895.692133824334,19914.002123454717,19877.915929867893,19897.51511951007,744.840960429031
2023-01-03 09:00:00,19895.74394771157,19902.803084119038,19876.30452653633,19895.477230783064,868.5559405003172
2023-01-03 09:30:00,19899.05037713768,19901.677921772287,19884.481107479878,19897.738312630525,428.69577414649643
2023-01-03 10:00:00,19896.236904319634,19899.574263142338,19877.832199570697,19897.121625215532,1081.7275469919846
2023-01-03 10:30:00,19887.97282900361,19896.37959158194,19885.99660551389,19885.956750917376,936.9397466306235
2023-01-03 11:00:00,19897.02309770798,19900.480362658185,19897.292749536417,19898.46030745394,525.0939573079445
2023-01-03 11:30:00,19905.359350733877,19916.33097442164,19903.64643762492,19905.71493327859,250.0517749238307
2023-01-03 12:00:00,19913.672140639042,19927.4535842535,19894.037056831377,19914.026144567088,523.7401127368383
2023-01-03 12:30:00,19903.139622998835,19914.51474228562,19891.716887975243,19903.57894928778,844.64123536982
2023-01-03 13:00:00,19917.140678205407,19935.91551761843,19899.28707412341,19917.334051798556,365.9688238740322
2023-01-03 13:30:00,19903.399140453563,19906.93440382345,19901.281047889584,19904.165107078337,476.63692684801174
2023-01-03 14:00:00,19910.149211412303,19919.57065173975,19909.052008923034,19910.346135333904,241.24255316125846
2023-01-03 14:30:00,19932.18017315589,19934.85994772057,19920.730493483235,19931.444863947847,952.9369933253421
2023-01-03 15:00:00,19923.086375887033,19939.208813810463,19918.18638761958,19921.32768811216,951.3685470170458
2023-01-03 15:30:00,19917.271053779197,19934.67258351253,19898.831120428724,19916.340239906818,333.6795222883933
2023-01-03 16:00:00,19918.255151575944,19925.02422926924,19908.61612383058,19915.59584412153,623.2342628554345
2023-01-03 16:30:00,19912.86365941897,19918.10452025219,19896.580419868744,19910.45452402936,134.42524572620744
2023-01-03 17:00:00,19897.28029072657,19902.069242693142,19886.154144086555,19896.42614712985,1003.4043228496067
2023-01-03 17:30:00,19896.765075503117,19914.36309745243,19886.595141439568,19897.897414424988,972.5730712377475
2023-01-03 18:00:00,19885.991595194722,19900.19435188789,19872.908613230516,19885.2912358419,828.2391678178213
2023-01-03 18:30:00,19889.738449692366,19908.893298794785,19884.572401201425,19891.315652714868,1087.0423655766033
2023-01-03 19:00:00,19883.485952552306,19884.437531949046,19863.110249333968,19881.17844637389,929.3172645451361
2023-01-03 19:30:00,19897.63419608468,19907.107097966826,19889.578337282845,19896.615745958377,405.11915552739976
2023-01-03 20:00:00,19890.08793402059,19903.277588375484,19881.79315881765,19889.424952630827,513.6030683373829
2023-01-03 20:30:00,19883.720633456996,19904.475206539184,19872.384946504935,19887.654960704356,979.9611660756585
2023-01-03 21:00:00,19894.010064805974,19902.308947776084,19881.943526341678,19895.57444998539,630.2297500613843
2023-01-03 21:30:00,19883.333526725888,19888.62172178769,19862.444288070816,19880.317983189605,884.9893750214615
2023-01-03 22:00:00,19884.965087359757,19902.893833863243,19867.629903488116,19882.47618612393,350.4231678649541
2023-01-03 22:30:00,19897.04440035362,19898.65661261895,19892.0141315008,19898.529158634818,625.2162781213234
2023-01-03 23:00:00,19881.513831302404,19891.22302467385,19879.60006262129,19883.687870962356,546.7852242438059
2023-01-03 23:30:00,19885.456311655205,19892.64998467419,19881.344909859134,19883.039331888667,111.91043551997961
2023-01-04 00:00:00,19885.840733179422,19888.99740968236,19878.84410590617,19885.696913882017,206.58270509793823
2023-01-04 00:30:00,19894.015591709514,19901.793512345947,19884.350790220036,19894.7000240329,784.3912877847711
2023-01-04 01:00:00,19881.51835428723,19895.976997813206,19868.78252118333,19881.8357217324,815.2871609084491
2023-01-04 01:30:00,19868.52837276837,19875.65780577378,19851.165916175443,19869.198200757808,466.94095857741405
2023-01-04 02:00:00,19874.743909907367,19879.733062131058,19853.749042895757,19873.629527290952,210.72305068197963
2023-01-04 02:30:00,19878.991908434567,19892.147609229323,19868.335379300854,19877.20068414821,116.23075779345662
2023-01-04 03:00:00,19880.49128997279,19898.788935995202,19868.103020302926,19878.869083889647,805.5051848960246
2023-01-04 03:30:00,19882.712472555795,19898.06615734823,19870.464163463028,19882.640671405643,693.0917866306227
2023-01-04 04:00:00,19876.87161598836,19892.60572841702,19864.5076278057,19874.57606438079,764.0668622563508
2023-01-04 04:30:00,19876.507160927285,19896.7914146217,19876.19513792079,19879.38499628856,256.54940935159436
2023-01-04 05:00:00,19880.914168066676,19896.967573679955,19878.6313109992,19881.794313492966,215.55118346358407
2023-01-04 05:30:00,19873.08860735465,19893.395695974505,19856.013500501063,19873.22372173203,555.7501720524424
2023-01-04 06:00:00,19891.876943185332,19907.392040384762,19878.93467523728,19892.21941520371,297.32893872560254
2023-01-04 06:30:00,19898.14538081194,19910.415135522082,19883.609462278535,19897.117045349,536.1181174447155
2023-01-04 07:00:00,19886.638187327542,19899.1386205117,19868.976014493383,19884.925596262565,892.7010038555104
2023-01-04 07:30:00,19890.506396148507,19909.838822148547,19890.154353349608,19890.47919111187,304.674113601826
2023-01-04 08:00:00,19881.914221086685,19895.750531928014,19873.780769931534,19882.290791893865,448.8808104599217
2023-01-04 08:30:00,19889.309642152853,19905.185318367152,19885.02772645691,19888.51659800275,866.7133421521589
2023-01-04 09:00:00,19902.215008125793,19905.867369412215,19888.331038099648,19902.52728325614,505.21535270709666
2023-01-04 09:30:00,19894.451964101878,19911.59333981345,19889.041649658233,19894.603973974255,671.7249974411102
2023-01-04 10:00:00,19905.240384057368,19911.918373690783,19889.131611328903,19902.963070664646,309.6399449648926
2023-01-04 10:30:00,19908.299192487724,19910.32326473482,19899.34390880075,19906.996746032346,970.1741944972011
2023-01-04 11:00:00,19916.468134766576,19931.318263545058,19906.53440895318,19913.850498913507,422.8143381064472
2023-01-04 11:30:00,19933.28906705872,19941.418309895707,19917.930193606575,19933.956174548985,563.7264912169587
2023-01-04 12:00:00,19931.161036801703,19935.51895124225,19924.873227894,19930.334071852823,297.33278124069227
2023-01-04 12:30:00,19924.355044310407,19929.424229922857,19919.16722269733,19924.89196733806,307.37696841547216
2023-01-04 13:00:00,19917.972117676516,19916.103042051,19898.398766975897,19914.67958339742,537.7780348872843
2023-01-04 13:30:00,19907.322350923812,19909.058419251403,19893.537977819135,19907.03897728254,295.45088966335015
2023-01-04 14:00:00,19907.906314941018,19918.32743720712,19898.39703091762,19905.474525814137,1093.2570527994262
2023-01-04 14:30:00,19909.467575153634,19927.210818809453,19899.915243832293,19910.263713052012,662.1515294429872
2023-01-04 15:00:00,19912.62977795296,19921.62397850884,19905.69620886368,19912.709334265433,162.61190903526682
2023-01-04 15:30:00,19920.9039297675,19933.446365577216,19909.90102295871,19919.08673626789,191.10557957825472
2023-01-04 16:00:00,19920.5621240279,19937.249883674587,19918.281305323842,19918.62683906817,561.8569816008437
2023-01-04 16:30:00,19936.277829431147,19942.725940630735,19917.821720432672,19935.274808591348,150.74516490929824
2023-01-04 17:00:00,19931.649949123617,19946.03027549622,19921.863033517668,19933.24738003198,846.6020426983375
2023-01-04 17:30:00,19958.317967447012,19967.154334270912,19952.440306968994,19960.03866666571,807.3905530184547
2023-01-04 18:00:00,19966.140128613122,19979.25666632818,19954.970485487796,19966.77813629569,856.3519302504238
2023-01-04 18:30:00,19958.381231459374,19962.182938071364,19954.6069306312,19959.44708632367,853.0452376426695
2023-01-04 19:00:00,19946.361762088512,19966.678651773374,19945.552402334328,19946.824034348756,283.5688432025109
2023-01-04 19:30:00,19954.272496942413,19953.47013821153,19940.984060108793,19953.261291622162,993.7883842284482
2023-01-04 20:00:00,19949.709673444846,19959.816611977592,19948.302020748015,19949.1661175671,936.7750130072367
2023-01-04 20:30:00,19956.929100801568,19962.577888189106,19943.634573471216,19956.465177759677,637.9982295426147
2023-01-04 21:00:00,19960.582410770217,19973.601092870118,19945.579505535406,19961.201573197795,348.4991854157593
2023-01-04 21:30:00,19961.48499599185,19969.422186645446,19941.088699251344,19959.850764197974,1003.5873364186882
2023-01-04 22:00:00,19953.41357686563,19958.52142161874,19937.003232528084,19953.254912895358,867.639653120365
2023-01-04 22:30:00,19937.438260199076,19942.240390385345,19917.757133507323,19938.206270799397,104.84981032273146
2023-01-04 23:00:00,19933.08816143814,19936.424460382965,19932.330830179762,19930.696214217645,495.7835214158769
2023-01-04 23:30:00,19941.5814799806,19956.996062366023,19930.161523603805,19940.402235147703,475.6660346274319
2023-01-05 00:00:00,19942.57689577397,19947.923412225424,19940.18467899314,19944.736752094686,693.4625117480376
2023-01-05 00:30:00,19932.46339510948,19946.49254962395,19926.119319464877,19930.575043573564,352.39897247095456
2023-01-05 01:00:00,19932.442076310464,19942.454607138032,19918.06312645694,19932.93690614248,997.0561029419416
2023-01-05 01:30:00,19938.334060470454,19938.051569179355,19931.55048810724,19936.170379021525,250.77634039108057
2023-01-05 02:00:00,19926.561785531863,19931.077287943295,19924.17220291223,19926.698321096286,363.67554859759133
2023-01-05 02:30:00,19930.212460325853,19947.16377833212,19921.868781367997,19929.249861474294,337.3429100035114
2023-01-05 03:00:00,19930.074056340745,19941.94408907424,19928.22267709651,19928.145999276738,247.0018837736965
2023-01-05 03:30:00,19918.549944359253,19922.144733230263,19915.528190399116,19917.96115635939,457.128372603873
2023-01-05 04:00:00,19921.444846078175,19936.11124156333,19919.106933221334,19922.98102723134,335.8818107192574
2023-01-05 04:30:00,19928.313903891783,19944.10902341156,19923.122657843145,19927.534051032384,608.9071797884425
2023-01-05 05:00:00,19939.010317836084,19945.087363905917,19921.06027013227,19937.852919356774,1038.2444499808555
2023-01-05 05:30:00,19950.79894332341,19960.14422573131,19943.107587827846,19948.097496604878,147.18214936049094
2023-01-05 06:00:00,19935.905086749885,19941.104627201188,19929.758266661433,19935.642899625484,879.983151772437
2023-01-05 06:30:00,19925.449070207687,19927.45861175079,19923.33760943533,19927.022761272518,931.7536434839906
2023-01-05 07:00:00,19930.57722588161,19938.9979116232,19930.685626435443,19931.684277412045,173.26680034700195
2023-01-05 07:30:00,19936.469500235937,19951.17422995988,19932.938012713767,19936.12744269724,457.958046292431
2023-01-05 08:00:00,19942.781876282603,19950.46967201841,19926.836641286594,19941.245201417565,957.7675496087382
2023-01-05 08:30:00,19980.210820212375,19987.928761507595,19960.42645530922,19979.52668531024,685.1957804589472
2023-01-05 09:00:00,19986.555091641316,19992.852430230912,19970.656007104903,19983.726087019928,649.244995636542
2023-01-05 09:30:00,19997.183943074797,20006.06627930932,19979.823389319805,19996.22561051,433.05508586705923
2023-01-05 10:00:00,20004.55003343777,20012.792539533515,19990.69304728104,20005.59928980501,175.11136288999364
2023-01-05 10:30:00,20013.396344782315,20025.185556902154,20007.020827853914,20012.262925266048,420.98729252174843
2023-01-05 11:00:00,20009.59648554303,20011.06050014801,19995.164576977757,20010.406120260803,132.4470665736968
2023-01-05 11:30:00,20018.607816475254,20033.526636231396,20002.36713176281,20017.51884470874,416.6875978050663
2023-01-05 12:00:00,20011.30264317685,20013.113959560138,20004.479344583797,20008.75930639333,1025.3640677432072
2023-01-05 12:30:00,20009.085991745163,20019.951329115447,19988.869362070953,20008.218171904176,917.2098276514284
2023-01-05 13:00:00,20002.256722540402,20011.426449532428,19982.46985557896,20004.21997176134,282.09447671934976
2023-01-05 13:30:00,20002.77527390277,20018.71741140282,19992.021595371094,20003.8846615546,511.6351088137418
2023-01-05 14:00:00,20026.07434805953,20042.916925868398,20020.06222320017,20028.99442714916,875.9284705942216
2023-01-05 14:30:00,20007.604789610923,20011.805481649775,20000.56926163958,20007.774534481083,1063.7807859538339
2023-01-05 15:00:00,20014.749647473567,20028.127659058562,20002.935203283916,20016.265537997384,666.7483173469341
2023-01-05 15:30:00,19997.535442810527,20002.25506753326,19998.301323478376,19999.180778060654,403.31395629218724
2023-01-05 16:00:00,19993.758614089482,19996.217563956714,19987.570868449882,19995.411238290075,636.7117874144922
2023-01-05 16:30:00,20002.59419748007,20023.233026739115,20003.647022481764,20004.14582987269,1056.0403361866265
2023-01-05 17:00:00,20007.42125715625,20008.557686309472,19992.78630857222,20004.90994703958,824.0319796456054
2023-01-05 17:30:00,19994.262160309085,19999.05509577301,19982.411384408555,19995.125491752457,104.47666453583217
2023-01-05 18:00:00,19986.91361163751,19989.94590018451,19975.518459002302,19986.393340902792,828.7723809036172
2023-01-05 18:30:00,19994.680490504965,20003.541235305525,19991.115584055413,19992.65686907965,806.1488635627807
2023-01-05 19:00:00,19987.67034645535,20005.223877651417,19967.940547712762,19984.883469095872,896.1277505113673
2023-01-05 19:30:00,19986.96686056634,19994.27743187099,19978.311741092522,19988.9013934613,832.5423478767456
2023-01-05 20:00:00,19988.765768060384,20000.28907811077,19978.334795516243,19990.835282523898,369.76316498421147
2023-01-05 20:30:00,19984.35777110425,19991.165206761583,19972.05084710953,19983.434860828398,1083.052697934123
2023-01-05 21:00:00,20005.249853582198,20011.095661129788,19993.887211119272,20003.395210175568,731.841387160818
2023-01-05 21:30:00,20009.54342940811,20022.157716961432,19991.946104467683,20010.190163000538,942.4258877768428
2023-01-05 22:00:00,19991.64988899093,20001.641095292962,19978.422753165094,19990.317769965503,108.42220872818945
2023-01-05 22:30:00,19993.08479147653,19999.515112434958,19982.625276118557,19990.536780572642,378.54028778677855
2023-01-05 23:00:00,19984.90120109581,20002.721181700916,19970.381012229118,19985.97746824855,989.858799439231
2023-01-05 23:30:00,19994.229534415277,19995.29769127255,19989.20499913902,19994.097353341273,155.40931365705038
2023-01-06 00:00:00,19984.60823904306,19988.013809636577,19982.468841174457,19986.65925367731,400.2262591677396
2023-01-06 00:30:00,19985.97293767354,20004.977302517895,19976.37742444245,19984.798360857698,151.14120701201165
2023-01-06 01:00:00,19991.752403301092,20005.165208349386,19989.89783718973,19989.735540427722,225.35644327850372
2023-01-06 01:30:00,19998.528838396676,20014.94768011867,19992.99876192494,19997.08795476608,552.5242942470137
2023-01-06 02:00:00,19986.860376065753,19998.920159482284,19978.46464974221,19987.80092905215,447.07034131533266
2023-01-06 02:30:00,19983.943598587677,19991.91833414163,19971.947151032487,19983.573766650203,1031.9464408862464
2023-01-06 03:00:00,19978.54484231902,19991.356210084137,19967.907603743868,19979.394667211265,391.4414887886538
2023-01-06 03:30:00,19970.171524237754,19974.090074295927,19964.8903426568,19971.080792253906,849.6381888362321
2023-01-06 04:00:00,19990.9709396452,20005.04830595261,19983.027660998625,19990.747719423216,255.1007519789035
2023-01-06 04:30:00,19995.14868192512,20004.757600639048,19993.916364075652,19994.49811651198,104.22623674820687
2023-01-06 05:00:00,19982.01955252606,20000.468537963585,19963.71164522053,19980.782067610635,523.4351648228601
2023-01-06 05:30:00,19991.90935431528,20003.262024777523,19985.887045624855,19991.806789873153,776.6472415699137
2023-01-06 06:00:00,20011.602321583996,20014.76793233707,20004.57401842115,20010.680986722895,860.1638235966383
2023-01-06 06:30:00,20022.501820369976,20031.60973649857,20021.653634589034,20023.013903330615,163.01351700955314
2023-01-06 07:00:00,20006.164602352277,20008.021479523853,19987.72817158965,20007.32371681751,693.7752482859206
2023-01-06 07:30:00,20001.14746806417,20016.931284996645,19992.13124293733,20001.93558188824,277.5169869926606
2023-01-06 08:00:00,20013.389396618295,20024.728435734036,20014.22635571613,20015.389159516963,612.754799935617
2023-01-06 08:30:00,20007.959770191075,20015.00817804233,20002.591229995793,20008.53912400178,991.0926842007772
2023-01-06 09:00:00,20012.141207566405,20031.424292561387,19994.46805363592,20012.531232245354,139.66165903926634
2023-01-06 09:30:00,20020.898272924598,20038.61161584159,20012.285613168577,20020.842222699102,706.9516540500252
2023-01-06 10:00:00,20008.7894435868,20029.586980682983,19996.742238300445,20008.70971734442,544.5827350987611
2023-01-06 10:30:00,20010.19871074771,20014.35449203018,19997.658073083483,20009.720061237367,184.63888833710587
2023-01-06 11:00:00,19979.24864966471,19992.09380569953,19968.08364649043,19977.313246685888,917.487890997164
